1.581400000000000000e+04,6.650114695258442232e+00,0.000000000000000000e+00
2.814900000000000000e+04,6.665417671200000171e+00,0.000000000000000000e+00
4.101800000000000000e+04,6.666864871986478924e+00,0.000000000000000000e+00
1.846000000000000000e+03,6.667259216303329517e+00,1.000000000000000000e+00
4.124000000000000000e+03,6.668469963917553756e+00,9.000000000000000000e+00
1.900700000000000000e+04,6.675655788771233112e+00,3.000000000000000000e+00
1.100000000000000000e+01,6.682358878038390237e+00,2.000000000000000000e+00
2.006000000000000000e+03,6.703405857116404576e+00,1.000000000000000000e+00
5.714000000000000000e+03,6.714219570160000039e+00,0.000000000000000000e+00
4.104600000000000000e+04,6.726047515786364173e+00,1.000000000000000000e+00
1.575000000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
3.637400000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
4.270100000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
3.891400000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.264300000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
3.658000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
2.880300000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
8.650000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
8.653000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
4.120100000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
3.915900000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.174600000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.123600000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
4.593000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
3.524100000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.357000000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
4.007100000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
1.106800000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
3.907600000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.836200000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
1.314100000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
4.404700000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.441300000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
1.458200000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
3.746000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
2.976600000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
1.652700000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
1.745000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
3.999600000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
4.190900000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
7.758000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
2.992600000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
7.825000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
1.581900000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
1.529200000000000000e+04,6.726697921749999587e+00,0.000000000000000000e+00
2.977000000000000000e+03,6.726697921749999587e+00,0.000000000000000000e+00
1.677900000000000000e+04,6.758040087887120961e+00,9.000000000000000000e+00
5.445000000000000000e+03,6.787950992598862143e+00,0.000000000000000000e+00
5.818000000000000000e+03,6.788234710706880115e+00,0.000000000000000000e+00
3.564700000000000000e+04,6.849153518662538964e+00,0.000000000000000000e+00
8.710000000000000000e+02,6.865419864649999759e+00,0.000000000000000000e+00
4.375200000000000000e+04,6.887859980271694660e+00,0.000000000000000000e+00
4.006000000000000000e+04,6.887859980271694660e+00,0.000000000000000000e+00
4.210900000000000000e+04,6.887859980271694660e+00,0.000000000000000000e+00
2.264700000000000000e+04,6.887859980271694660e+00,0.000000000000000000e+00
1.233000000000000000e+04,6.933008193938725583e+00,1.000000000000000000e+00
6.229000000000000000e+03,6.938697814966211297e+00,0.000000000000000000e+00
2.689300000000000000e+04,6.938989812918563871e+00,4.000000000000000000e+00
3.474000000000000000e+04,6.960628986246629069e+00,2.000000000000000000e+00
1.481700000000000000e+04,6.972631726826628906e+00,2.000000000000000000e+00
3.456400000000000000e+04,6.996114253994853982e+00,0.000000000000000000e+00
1.287200000000000000e+04,7.011908849187576287e+00,1.000000000000000000e+00
2.587000000000000000e+03,7.014060319311186120e+00,9.000000000000000000e+00
9.446000000000000000e+03,7.034035724372384557e+00,7.000000000000000000e+00
4.866000000000000000e+03,7.039154052699482911e+00,0.000000000000000000e+00
1.251300000000000000e+04,7.095826246793861536e+00,8.000000000000000000e+00
3.116900000000000000e+04,7.095826246793861536e+00,8.000000000000000000e+00
3.223000000000000000e+04,7.111910247847113453e+00,1.000000000000000000e+00
2.246300000000000000e+04,7.120283455000279815e+00,8.000000000000000000e+00
3.139100000000000000e+04,7.147548675609515456e+00,1.000000000000000000e+00
1.187700000000000000e+04,7.180441379512890521e+00,1.000000000000000000e+00
1.998800000000000000e+04,7.210990428924812790e+00,2.000000000000000000e+00
3.455100000000000000e+04,7.280522346495397201e+00,0.000000000000000000e+00
3.907500000000000000e+04,7.281572818759999954e+00,0.000000000000000000e+00
3.564900000000000000e+04,7.334030787286170749e+00,4.000000000000000000e+00
2.273400000000000000e+04,7.339771471351105525e+00,6.000000000000000000e+00
3.066000000000000000e+04,7.374299367194729449e+00,4.000000000000000000e+00
3.486000000000000000e+04,7.393623352072939525e+00,0.000000000000000000e+00
1.478100000000000000e+04,7.395588466177179576e+00,2.000000000000000000e+00
1.283000000000000000e+03,7.433090209959999584e+00,0.000000000000000000e+00
4.250000000000000000e+03,7.445851325989999658e+00,0.000000000000000000e+00
1.056800000000000000e+04,7.464479064809656172e+00,3.000000000000000000e+00
3.161600000000000000e+04,7.469481468035088945e+00,2.000000000000000000e+00
2.118300000000000000e+04,7.486155033051254293e+00,1.000000000000000000e+00
3.042200000000000000e+04,7.511032104352478811e+00,7.000000000000000000e+00
8.271000000000000000e+03,7.518823623653917210e+00,0.000000000000000000e+00
1.571500000000000000e+04,7.537326335909999564e+00,0.000000000000000000e+00
3.392500000000000000e+04,7.537326335909999564e+00,0.000000000000000000e+00
9.814000000000000000e+03,7.542637961164849969e+00,2.000000000000000000e+00
2.349000000000000000e+03,7.598603725430000289e+00,0.000000000000000000e+00
1.908000000000000000e+03,7.598603725430000289e+00,0.000000000000000000e+00
2.669700000000000000e+04,7.628803253175965970e+00,0.000000000000000000e+00
2.875400000000000000e+04,7.643278503338045482e+00,1.000000000000000000e+00
4.181000000000000000e+04,7.655236637106439090e+00,6.000000000000000000e+00
8.297000000000000000e+03,7.707225799736143301e+00,2.000000000000000000e+00
1.592200000000000000e+04,7.729797363990287273e+00,9.000000000000000000e+00
2.745600000000000000e+04,7.731658935005661704e+00,9.000000000000000000e+00
2.515300000000000000e+04,7.738628387450000368e+00,0.000000000000000000e+00
4.324100000000000000e+04,7.763743400570000119e+00,0.000000000000000000e+00
2.492100000000000000e+04,7.766752243040000003e+00,0.000000000000000000e+00
1.351400000000000000e+04,7.766752243040000003e+00,0.000000000000000000e+00
1.089100000000000000e+04,7.766752243040000003e+00,0.000000000000000000e+00
1.173700000000000000e+04,7.766752243040000003e+00,0.000000000000000000e+00
1.800900000000000000e+04,7.808229446813596653e+00,6.000000000000000000e+00
3.506100000000000000e+04,7.809031486684009593e+00,2.000000000000000000e+00
4.176600000000000000e+04,7.814870198591683526e+00,0.000000000000000000e+00
4.036800000000000000e+04,7.815731302945441605e+00,8.000000000000000000e+00
1.379200000000000000e+04,7.901515483912250559e+00,1.000000000000000000e+00
1.401200000000000000e+04,7.980780124659999863e+00,0.000000000000000000e+00
3.072300000000000000e+04,7.982925415045901474e+00,0.000000000000000000e+00
3.109400000000000000e+04,8.000930175236113939e+00,8.000000000000000000e+00
3.099900000000000000e+04,8.015256246029370146e+00,4.000000000000000000e+00
2.465300000000000000e+04,8.017503356897043076e+00,3.000000000000000000e+00
2.050500000000000000e+04,8.031167166432654270e+00,2.000000000000000000e+00
1.558600000000000000e+04,8.045449393418964590e+00,7.000000000000000000e+00
1.444500000000000000e+04,8.057596206680996076e+00,0.000000000000000000e+00
3.572300000000000000e+04,8.067617797760538778e+00,3.000000000000000000e+00
1.228700000000000000e+04,8.068682353011853436e+00,5.000000000000000000e+00
2.611100000000000000e+04,8.072214399335265966e+00,5.000000000000000000e+00
1.091600000000000000e+04,8.090405600291747490e+00,2.000000000000000000e+00
5.180000000000000000e+02,8.093648809779875108e+00,6.000000000000000000e+00
7.907000000000000000e+03,8.096547126769999991e+00,0.000000000000000000e+00
7.210000000000000000e+02,8.133025487284324839e+00,0.000000000000000000e+00
4.289200000000000000e+04,8.133672078411972706e+00,0.000000000000000000e+00
1.278000000000000000e+04,8.138923644406222735e+00,7.000000000000000000e+00
4.276600000000000000e+04,8.144592285159999889e+00,0.000000000000000000e+00
4.437100000000000000e+04,8.161839571913681368e+00,4.000000000000000000e+00
4.097100000000000000e+04,8.162830352801661249e+00,0.000000000000000000e+00
1.255600000000000000e+04,8.162830352801661249e+00,0.000000000000000000e+00
1.560000000000000000e+04,8.165588378893263055e+00,0.000000000000000000e+00
4.013800000000000000e+04,8.170044639168436262e+00,4.000000000000000000e+00
1.534800000000000000e+04,8.174145785522934915e+00,4.000000000000000000e+00
2.234000000000000000e+04,8.207934061671329218e+00,4.000000000000000000e+00
5.330000000000000000e+02,8.217418670652536505e+00,0.000000000000000000e+00
3.175000000000000000e+03,8.227136785548912812e+00,9.000000000000000000e+00
2.822400000000000000e+04,8.233180236902764904e+00,1.000000000000000000e+00
3.003500000000000000e+04,8.243223826126470755e+00,0.000000000000000000e+00
3.345900000000000000e+04,8.245543416163972239e+00,5.000000000000000000e+00
4.350100000000000000e+04,8.260114229419786014e+00,8.000000000000000000e+00
7.080000000000000000e+03,8.279363359694151825e+00,2.000000000000000000e+00
1.217400000000000000e+04,8.288224356484251487e+00,5.000000000000000000e+00
4.219000000000000000e+04,8.290163993817195376e+00,0.000000000000000000e+00
2.952400000000000000e+04,8.299586159756220383e+00,5.000000000000000000e+00
1.822500000000000000e+04,8.300736604454897360e+00,8.000000000000000000e+00
1.871700000000000000e+04,8.301066081196415425e+00,6.000000000000000000e+00
2.491400000000000000e+04,8.311165304584680058e+00,6.000000000000000000e+00
1.491800000000000000e+04,8.313150406566258255e+00,8.000000000000000000e+00
2.113500000000000000e+04,8.314340591429999705e+00,0.000000000000000000e+00
8.877000000000000000e+03,8.325032043535198767e+00,1.000000000000000000e+00
3.974700000000000000e+04,8.331223551426583995e+00,5.000000000000000000e+00
1.588700000000000000e+04,8.335121154831563572e+00,2.000000000000000000e+00
3.873300000000000000e+04,8.341161091972074004e+00,4.000000000000000000e+00
1.995200000000000000e+04,8.347941590220342434e+00,8.000000000000000000e+00
4.361600000000000000e+04,8.353426933403763854e+00,2.000000000000000000e+00
2.503900000000000000e+04,8.353553009258606110e+00,3.000000000000000000e+00
2.411400000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
1.957600000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
1.802500000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
1.607800000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
2.892500000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
3.829600000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
3.783700000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
1.567400000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
3.840000000000000000e+02,8.369368553159999280e+00,0.000000000000000000e+00
4.342500000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
1.678800000000000000e+04,8.369368553159999280e+00,0.000000000000000000e+00
3.239500000000000000e+04,8.388527552153858480e+00,4.000000000000000000e+00
1.334100000000000000e+04,8.404029846185808950e+00,0.000000000000000000e+00
4.072800000000000000e+04,8.405461311303019656e+00,1.000000000000000000e+00
1.556200000000000000e+04,8.413957678085655090e+00,7.000000000000000000e+00
3.191500000000000000e+04,8.416551377856048788e+00,3.000000000000000000e+00
2.344800000000000000e+04,8.432024002084943959e+00,0.000000000000000000e+00
2.394000000000000000e+04,8.437918345218973215e+00,1.000000000000000000e+00
4.313200000000000000e+04,8.441419601439999809e+00,0.000000000000000000e+00
1.061800000000000000e+04,8.456957817135538846e+00,1.000000000000000000e+00
3.435500000000000000e+04,8.458430290214360880e+00,0.000000000000000000e+00
1.981200000000000000e+04,8.460039138790000024e+00,0.000000000000000000e+00
1.364000000000000000e+04,8.472856903666949435e+00,7.000000000000000000e+00
1.202900000000000000e+04,8.473890940171987296e+00,4.000000000000000000e+00
1.414000000000000000e+03,8.483014424118143992e+00,6.000000000000000000e+00
4.023600000000000000e+04,8.505576133730000876e+00,0.000000000000000000e+00
4.333000000000000000e+03,8.508611043192056300e+00,3.000000000000000000e+00
5.849000000000000000e+03,8.509375572194837645e+00,0.000000000000000000e+00
2.629400000000000000e+04,8.509441028963184550e+00,4.000000000000000000e+00
5.524000000000000000e+03,8.515238443848781813e+00,6.000000000000000000e+00
3.612000000000000000e+04,8.519141515194872838e+00,1.000000000000000000e+00
2.276900000000000000e+04,8.527989705391467723e+00,1.000000000000000000e+00
2.362600000000000000e+04,8.527993774434081686e+00,1.000000000000000000e+00
2.739400000000000000e+04,8.541722384359628606e+00,4.000000000000000000e+00
2.840000000000000000e+03,8.544378280696680150e+00,1.000000000000000000e+00
1.395700000000000000e+04,8.548287073754460508e+00,1.000000000000000000e+00
3.036400000000000000e+04,8.553668975746079539e+00,5.000000000000000000e+00
3.846000000000000000e+03,8.554123560403480653e+00,4.000000000000000000e+00
3.516600000000000000e+04,8.564040501700521446e+00,4.000000000000000000e+00
1.371200000000000000e+04,8.602307720401890734e+00,9.000000000000000000e+00
2.220000000000000000e+04,8.602668762209999542e+00,0.000000000000000000e+00
2.954900000000000000e+04,8.609235763360542748e+00,9.000000000000000000e+00
1.554000000000000000e+03,8.617412078620889204e+00,9.000000000000000000e+00
3.071800000000000000e+04,8.621263657958404991e+00,9.000000000000000000e+00
2.382900000000000000e+04,8.621316909754197511e+00,1.000000000000000000e+00
2.590800000000000000e+04,8.625821113546384922e+00,1.000000000000000000e+00
5.055000000000000000e+03,8.629836400618080106e+00,8.000000000000000000e+00
1.403500000000000000e+04,8.633585929800540626e+00,1.000000000000000000e+00
1.525700000000000000e+04,8.641616184718268201e+00,8.000000000000000000e+00
3.734900000000000000e+04,8.650014540297663146e+00,6.000000000000000000e+00
2.681900000000000000e+04,8.651586151327673946e+00,3.000000000000000000e+00
1.503200000000000000e+04,8.659674211070699457e+00,4.000000000000000000e+00
1.034200000000000000e+04,8.669734074864557272e+00,4.000000000000000000e+00
1.104000000000000000e+03,8.683897835883930938e+00,5.000000000000000000e+00
3.596800000000000000e+04,8.688160236036081230e+00,4.000000000000000000e+00
4.238700000000000000e+04,8.688975742650827172e+00,5.000000000000000000e+00
3.747300000000000000e+04,8.689171791079999707e+00,0.000000000000000000e+00
3.324000000000000000e+04,8.690605163569999903e+00,0.000000000000000000e+00
3.905500000000000000e+04,8.696482658395817467e+00,0.000000000000000000e+00
3.820700000000000000e+04,8.711494445643067408e+00,4.000000000000000000e+00
1.057000000000000000e+03,8.723638534534222444e+00,0.000000000000000000e+00
1.913600000000000000e+04,8.724237823617688292e+00,3.000000000000000000e+00
2.091800000000000000e+04,8.735629272415128099e+00,8.000000000000000000e+00
2.877700000000000000e+04,8.738956451419999993e+00,0.000000000000000000e+00
3.456200000000000000e+04,8.745944023140046042e+00,0.000000000000000000e+00
1.181700000000000000e+04,8.745944023140046042e+00,0.000000000000000000e+00
4.033000000000000000e+04,8.762219429006146143e+00,0.000000000000000000e+00
4.304900000000000000e+04,8.782218085221710879e+00,6.000000000000000000e+00
2.963000000000000000e+03,8.785136222764144520e+00,2.000000000000000000e+00
4.055700000000000000e+04,8.785985311114773211e+00,6.000000000000000000e+00
1.037000000000000000e+04,8.789143880387857877e+00,5.000000000000000000e+00
1.436400000000000000e+04,8.796506881669984068e+00,0.000000000000000000e+00
8.304000000000000000e+03,8.797841925902295301e+00,6.000000000000000000e+00
2.579500000000000000e+04,8.826457553586875449e+00,6.000000000000000000e+00
3.458000000000000000e+04,8.834166092995708652e+00,4.000000000000000000e+00
3.578500000000000000e+04,8.834491505246019116e+00,6.000000000000000000e+00
1.166500000000000000e+04,8.839651107781238082e+00,1.000000000000000000e+00
3.069000000000000000e+04,8.846744537178317103e+00,4.000000000000000000e+00
1.730300000000000000e+04,8.858457124788971626e+00,4.000000000000000000e+00
3.580000000000000000e+04,8.870695114140000115e+00,0.000000000000000000e+00
1.072700000000000000e+04,8.870695114140000115e+00,0.000000000000000000e+00
3.528100000000000000e+04,8.870695114140000115e+00,0.000000000000000000e+00
3.733500000000000000e+04,8.870695114140000115e+00,0.000000000000000000e+00
2.679000000000000000e+03,8.870695114140000115e+00,0.000000000000000000e+00
2.450500000000000000e+04,8.870695114140000115e+00,0.000000000000000000e+00
5.699000000000000000e+03,8.870695114140000115e+00,0.000000000000000000e+00
1.468900000000000000e+04,8.873699412464121750e+00,9.000000000000000000e+00
2.117100000000000000e+04,8.874520982894175347e+00,5.000000000000000000e+00
1.233200000000000000e+04,8.895527179601431911e+00,4.000000000000000000e+00
4.187300000000000000e+04,8.901974814610900566e+00,5.000000000000000000e+00
3.673600000000000000e+04,8.903503418147847626e+00,3.000000000000000000e+00
6.519000000000000000e+03,8.903608469159228989e+00,4.000000000000000000e+00
8.756000000000000000e+03,8.913333129915793407e+00,1.000000000000000000e+00
7.414000000000000000e+03,8.937501129569790592e+00,8.000000000000000000e+00
3.581400000000000000e+04,8.937868117811836655e+00,8.000000000000000000e+00
1.954200000000000000e+04,8.940722014036238008e+00,6.000000000000000000e+00
3.760500000000000000e+04,8.942024678968136797e+00,9.000000000000000000e+00
4.460700000000000000e+04,8.942667643451704507e+00,3.000000000000000000e+00
2.363500000000000000e+04,8.942901611330000833e+00,0.000000000000000000e+00
4.172700000000000000e+04,8.943669636552902702e+00,8.000000000000000000e+00
2.823900000000000000e+04,8.949428304487545560e+00,5.000000000000000000e+00
5.013000000000000000e+03,8.949589729310000408e+00,0.000000000000000000e+00
4.984000000000000000e+03,8.971060819813576614e+00,9.000000000000000000e+00
2.146100000000000000e+04,8.976802825738362301e+00,5.000000000000000000e+00
1.401500000000000000e+04,8.976970672630505632e+00,0.000000000000000000e+00
5.018000000000000000e+03,8.977353668121036634e+00,1.000000000000000000e+00
3.681300000000000000e+04,8.983101399233953899e+00,8.000000000000000000e+00
2.929400000000000000e+04,9.001426414574780210e+00,8.000000000000000000e+00
2.669400000000000000e+04,9.006363813101048166e+00,6.000000000000000000e+00
4.408000000000000000e+03,9.007081838545861530e+00,4.000000000000000000e+00
1.201000000000000000e+04,9.013009291138157408e+00,4.000000000000000000e+00
2.801200000000000000e+04,9.014982804137559924e+00,7.000000000000000000e+00
4.718000000000000000e+03,9.021259307881981826e+00,8.000000000000000000e+00
3.817300000000000000e+04,9.022796631026631431e+00,3.000000000000000000e+00
2.869400000000000000e+04,9.023509025625870095e+00,1.000000000000000000e+00
3.167800000000000000e+04,9.023911216077312503e+00,7.000000000000000000e+00
3.918700000000000000e+04,9.028169632024448887e+00,1.000000000000000000e+00
4.240300000000000000e+04,9.036855697708940482e+00,4.000000000000000000e+00
3.050000000000000000e+04,9.038228988554598331e+00,1.000000000000000000e+00
4.109300000000000000e+04,9.039728164831966950e+00,2.000000000000000000e+00
1.720000000000000000e+02,9.043907165449841301e+00,3.000000000000000000e+00
3.561200000000000000e+04,9.050284068102998347e+00,4.000000000000000000e+00
3.379300000000000000e+04,9.054798126224149257e+00,1.000000000000000000e+00
4.391600000000000000e+04,9.061992826506347853e+00,7.000000000000000000e+00
1.829200000000000000e+04,9.075378417781392315e+00,4.000000000000000000e+00
1.204200000000000000e+04,9.088044540500176183e+00,7.000000000000000000e+00
2.584300000000000000e+04,9.092892854623324084e+00,7.000000000000000000e+00
3.198300000000000000e+04,9.092910355604093553e+00,9.000000000000000000e+00
6.800000000000000000e+02,9.096941167754511781e+00,7.000000000000000000e+00
1.047400000000000000e+04,9.103299822134447439e+00,2.000000000000000000e+00
2.144400000000000000e+04,9.106225694939062976e+00,5.000000000000000000e+00
7.943000000000000000e+03,9.106266276158173412e+00,5.000000000000000000e+00
2.710300000000000000e+04,9.115569305314064508e+00,1.000000000000000000e+00
1.284200000000000000e+04,9.116308963331118065e+00,9.000000000000000000e+00
4.067800000000000000e+04,9.118711925391952633e+00,7.000000000000000000e+00
2.085100000000000000e+04,9.126332900281600047e+00,6.000000000000000000e+00
4.359300000000000000e+04,9.126788868551978240e+00,6.000000000000000000e+00
6.105000000000000000e+03,9.134557723994690903e+00,1.000000000000000000e+00
2.989400000000000000e+04,9.135874633620577612e+00,8.000000000000000000e+00
